"","id","host_id.x","neighbourhood_cleansed.x","room_type.x","price.x","number_of_reviews.x","last_review.x","reviews_per_month.x","host_id.y","neighbourhood_cleansed.y","room_type.y","price.y","number_of_reviews.y","last_review.y","reviews_per_month.y"
"3796",8375536,27610214,"De Baarsjes - Oud-West","Entire home/apt",139,34,2019-12-30,0.55,27610214,"De Baarsjes - Oud-West","Entire home/apt",139,34,2019-12-30,0.54
"3797",8377415,44150834,"Westerpark","Entire home/apt",249,55,2020-10-26,0.87,44150834,"Westerpark","Entire home/apt",249,55,2020-10-26,0.85
"3798",8378590,43399903,"Bos en Lommer","Entire home/apt",150,13,2019-08-19,0.2,43399903,"Bos en Lommer","Entire home/apt",150,13,2019-08-19,0.2
"3799",8379807,22473974,"Slotervaart","Private room",250,0,NA,NA,22473974,"Slotervaart","Private room",250,0,NA,NA
"3800",8380662,35376227,"Centrum-West","Entire home/apt",123,65,2020-10-22,1.19,35376227,"Centrum-West","Entire home/apt",165,65,2020-10-22,1.17
"3801",8381720,9558251,"De Baarsjes - Oud-West","Entire home/apt",130,1,2016-01-03,0.02,9558251,"De Baarsjes - Oud-West","Entire home/apt",130,1,2016-01-03,0.02
"3802",8382100,389681,"De Pijp - Rivierenbuurt","Entire home/apt",118,0,NA,NA,389681,"De Pijp - Rivierenbuurt","Entire home/apt",118,0,NA,NA
"3803",8382524,41688475,"Westerpark","Entire home/apt",99,15,2016-02-08,0.24,41688475,"Westerpark","Entire home/apt",99,15,2016-02-08,0.24
"3804",8382934,44175376,"Centrum-West","Entire home/apt",240,32,2017-05-29,0.51,44175376,"Centrum-West","Entire home/apt",240,32,2017-05-29,0.5
"3805",8384069,30827622,"Centrum-West","Private room",60,161,2020-09-06,3.12,30827622,"Centrum-West","Private room",60,161,2020-09-06,3.06
"3806",8385328,5290998,"Noord-West","Entire home/apt",100,7,2019-08-16,0.11,5290998,"Noord-West","Entire home/apt",100,7,2019-08-16,0.11
"3807",8387594,15465345,"Centrum-West","Private room",87,212,2020-11-07,3.38,15465345,"Centrum-West","Private room",53,212,2020-11-07,3.33
"3808",8395119,5043918,"De Pijp - Rivierenbuurt","Entire home/apt",293,53,2020-07-27,0.84,5043918,"De Pijp - Rivierenbuurt","Entire home/apt",250,53,2020-07-27,0.83
"3809",8397086,21572827,"Zuid","Entire home/apt",171,57,2020-01-03,0.97,21572827,"Zuid","Entire home/apt",171,57,2020-01-03,0.95
"3810",8398522,34886244,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",299,25,2019-10-21,0.4,34886244,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",299,25,2019-10-21,0.39
"3811",8403110,44190771,"De Baarsjes - Oud-West","Entire home/apt",160,66,2019-08-13,1.05,44190771,"De Baarsjes - Oud-West","Entire home/apt",160,66,2019-08-13,1.04
"3812",8404524,11969034,"Westerpark","Entire home/apt",220,20,2017-05-28,0.31,11969034,"Westerpark","Entire home/apt",220,20,2017-05-28,0.31
"3813",8404826,21800150,"De Baarsjes - Oud-West","Entire home/apt",120,9,2018-07-03,0.15,21800150,"De Baarsjes - Oud-West","Entire home/apt",120,9,2018-07-03,0.14
"3814",8405839,44281604,"De Pijp - Rivierenbuurt","Entire home/apt",250,26,2019-08-10,0.41,44281604,"De Pijp - Rivierenbuurt","Entire home/apt",250,26,2019-08-10,0.41
"3815",8406764,44077047,"Watergraafsmeer","Entire home/apt",60,0,NA,NA,44077047,"Watergraafsmeer","Entire home/apt",60,0,NA,NA
"3816",8413831,24322806,"De Pijp - Rivierenbuurt","Private room",38,1,2015-10-06,0.02,24322806,"De Pijp - Rivierenbuurt","Private room",38,1,2015-10-06,0.02
"3817",8413979,44318409,"Centrum-West","Entire home/apt",36,24,2016-08-10,0.42,44318409,"Centrum-West","Entire home/apt",36,24,2016-08-10,0.41
"3818",8415776,44327860,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",102,0,NA,NA,44327860,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",102,0,NA,NA
"3819",8416865,39134453,"Westerpark","Entire home/apt",164,5,2018-01-06,0.1,39134453,"Westerpark","Entire home/apt",164,5,2018-01-06,0.1
"3820",8417290,16146283,"De Baarsjes - Oud-West","Entire home/apt",124,6,2016-10-10,0.1,16146283,"De Baarsjes - Oud-West","Entire home/apt",124,6,2016-10-10,0.1
"3821",8421659,10869261,"Centrum-West","Entire home/apt",215,34,2020-01-07,0.54,10869261,"Centrum-West","Entire home/apt",210,34,2020-01-07,0.54
"3822",8421802,18826252,"De Baarsjes - Oud-West","Entire home/apt",145,8,2019-01-02,0.18,18826252,"De Baarsjes - Oud-West","Entire home/apt",145,8,2019-01-02,0.18
"3823",8424150,44364466,"Zuid","Entire home/apt",130,0,NA,NA,44364466,"Zuid","Entire home/apt",130,0,NA,NA
"3824",8434577,11577263,"Centrum-West","Private room",140,116,2019-11-30,1.86,11577263,"Centrum-West","Private room",140,116,2019-11-30,1.83
"3825",8434745,44411468,"Centrum-Oost","Entire home/apt",218,54,2020-02-09,0.86,44411468,"Centrum-Oost","Entire home/apt",218,54,2020-02-09,0.85
"3826",8436001,41894455,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",230,30,2017-09-01,0.48,41894455,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",230,30,2017-09-01,0.48
"3827",8440632,40924389,"Bos en Lommer","Entire home/apt",150,0,NA,NA,40924389,"Bos en Lommer","Entire home/apt",150,0,NA,NA
"3828",8450764,44482415,"De Baarsjes - Oud-West","Entire home/apt",100,8,2019-01-06,0.13,44482415,"De Baarsjes - Oud-West","Entire home/apt",100,8,2019-01-06,0.13
"3829",8455666,39108038,"Westerpark","Entire home/apt",199,39,2020-03-08,0.95,39108038,"Westerpark","Entire home/apt",199,39,2020-03-08,0.92
"3830",8458099,30253874,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",110,6,2017-08-01,0.11,30253874,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",110,6,2017-08-01,0.11
"3831",8467413,20861789,"De Pijp - Rivierenbuurt","Entire home/apt",220,48,2019-09-22,0.76,20861789,"De Pijp - Rivierenbuurt","Entire home/apt",220,48,2019-09-22,0.75
"3832",8475898,40697891,"De Baarsjes - Oud-West","Entire home/apt",110,34,2020-08-04,0.54,40697891,"De Baarsjes - Oud-West","Entire home/apt",110,34,2020-08-04,0.53
"3833",8476036,44248198,"De Baarsjes - Oud-West","Entire home/apt",165,35,2017-10-21,0.56,44248198,"De Baarsjes - Oud-West","Entire home/apt",165,35,2017-10-21,0.55
"3834",8479567,44658782,"Bos en Lommer","Entire home/apt",80,2,2016-07-10,0.03,44658782,"Bos en Lommer","Entire home/apt",80,2,2016-07-10,0.03
"3835",8480664,33280968,"Oud-Oost","Entire home/apt",100,10,2019-11-11,0.18,33280968,"Oud-Oost","Entire home/apt",100,10,2019-11-11,0.17
"3836",8482209,44672343,"Zuid","Entire home/apt",171,1,2015-09-27,0.02,44672343,"Zuid","Entire home/apt",171,1,2015-09-27,0.02
"3837",8484166,19272242,"Zuid","Entire home/apt",300,19,2020-02-10,0.69,19272242,"Zuid","Entire home/apt",300,19,2020-02-10,0.66
"3838",8490817,44718293,"Centrum-West","Private room",134,69,2019-10-20,1.09,44718293,"Centrum-West","Private room",134,69,2019-10-20,1.07
"3839",8491307,44720337,"Oud-Oost","Entire home/apt",110,2,2015-11-01,0.03,44720337,"Oud-Oost","Entire home/apt",110,2,2015-11-01,0.03
"3840",8493433,44729160,"Centrum-West","Entire home/apt",125,7,2017-05-12,0.11,44729160,"Centrum-West","Entire home/apt",125,7,2017-05-12,0.11
"3841",8493516,31640810,"Centrum-Oost","Entire home/apt",98,2,2015-11-16,0.03,31640810,"Centrum-Oost","Entire home/apt",98,2,2015-11-16,0.03
"3842",8493548,14662797,"Buitenveldert - Zuidas","Entire home/apt",150,6,2017-09-19,0.1,14662797,"Buitenveldert - Zuidas","Entire home/apt",150,6,2017-09-19,0.09
"3843",8494215,6409277,"Oostelijk Havengebied - Indische Buurt","Private room",50,0,NA,NA,6409277,"Oostelijk Havengebied - Indische Buurt","Private room",50,0,NA,NA
"3844",8494318,33892342,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",20,2,2016-05-08,0.03,33892342,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",20,2,2016-05-08,0.03
"3845",8495988,1940039,"De Baarsjes - Oud-West","Private room",56,0,NA,NA,1940039,"De Baarsjes - Oud-West","Private room",56,0,NA,NA
"3846",8496081,44741071,"De Baarsjes - Oud-West","Entire home/apt",90,6,2017-10-26,0.1,44741071,"De Baarsjes - Oud-West","Entire home/apt",90,6,2017-10-26,0.1
"3847",8501567,4077809,"Slotervaart","Entire home/apt",95,2,2017-01-01,0.03,4077809,"Slotervaart","Entire home/apt",95,2,2017-01-01,0.03
"3848",8502593,14837099,"De Pijp - Rivierenbuurt","Entire home/apt",120,22,2020-01-01,0.44,14837099,"De Pijp - Rivierenbuurt","Entire home/apt",120,22,2020-01-01,0.43
"3849",8502797,44773278,"De Pijp - Rivierenbuurt","Entire home/apt",155,0,NA,NA,44773278,"De Pijp - Rivierenbuurt","Entire home/apt",155,0,NA,NA
"3850",8510444,8953423,"De Pijp - Rivierenbuurt","Entire home/apt",199,6,2016-07-25,0.1,8953423,"De Pijp - Rivierenbuurt","Entire home/apt",199,6,2016-07-25,0.1
"3851",8513183,37690050,"De Baarsjes - Oud-West","Entire home/apt",104,17,2020-01-05,0.28,37690050,"De Baarsjes - Oud-West","Entire home/apt",104,17,2020-01-05,0.27
"3852",8513567,2540184,"De Pijp - Rivierenbuurt","Private room",89,235,2020-03-11,4.65,2540184,"De Pijp - Rivierenbuurt","Private room",89,235,2020-03-11,4.56
"3853",8515188,36452400,"IJburg - Zeeburgereiland","Entire home/apt",170,21,2019-07-25,0.37,36452400,"IJburg - Zeeburgereiland","Entire home/apt",170,21,2019-07-25,0.36
"3854",8517502,44110336,"Zuid","Entire home/apt",125,9,2018-06-22,0.21,44110336,"Zuid","Entire home/apt",125,9,2018-06-22,0.21
"3855",8519451,44858618,"Zuid","Entire home/apt",132,3,2017-09-17,0.05,44858618,"Zuid","Entire home/apt",132,3,2017-09-17,0.05
"3856",8525725,44893668,"Oud-Oost","Entire home/apt",70,1,2016-01-01,0.02,44893668,"Oud-Oost","Entire home/apt",70,1,2016-01-01,0.02
"3857",8527440,31856062,"De Pijp - Rivierenbuurt","Entire home/apt",92,3,2015-10-24,0.05,31856062,"De Pijp - Rivierenbuurt","Entire home/apt",92,3,2015-10-24,0.05
"3858",8528299,7817130,"Zuid","Entire home/apt",300,41,2019-09-23,0.7,7817130,"Zuid","Entire home/apt",300,41,2019-09-23,0.69
"3859",8532903,11556461,"Centrum-Oost","Entire home/apt",425,65,2020-10-25,1.03,11556461,"Centrum-Oost","Entire home/apt",325,65,2020-10-25,1.02
"3860",8535626,17160542,"Oud-Noord","Entire home/apt",180,10,2020-08-04,0.16,17160542,"Oud-Noord","Entire home/apt",180,10,2020-08-04,0.16
"3861",8537748,18582090,"De Pijp - Rivierenbuurt","Entire home/apt",99,15,2019-10-21,0.24,18582090,"De Pijp - Rivierenbuurt","Entire home/apt",99,15,2019-10-21,0.23
"3862",8543134,5576236,"De Pijp - Rivierenbuurt","Entire home/apt",109,28,2017-08-27,0.44,5576236,"De Pijp - Rivierenbuurt","Entire home/apt",109,28,2017-08-27,0.44
"3863",8544739,44983267,"Watergraafsmeer","Entire home/apt",200,3,2016-05-08,0.05,44983267,"Watergraafsmeer","Entire home/apt",200,3,2016-05-08,0.05
"3864",8544815,7594884,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",69,23,2019-01-01,0.36,7594884,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",69,23,2019-01-01,0.36
"3865",8545420,25732098,"Bos en Lommer","Entire home/apt",37,1,2016-07-11,0.02,25732098,"Bos en Lommer","Entire home/apt",37,1,2016-07-11,0.02
"3866",8547177,6366457,"Zuid","Private room",110,20,2017-10-31,0.39,6366457,"Zuid","Private room",110,20,2017-10-31,0.38
"3867",8551630,10496065,"De Baarsjes - Oud-West","Entire home/apt",295,34,2020-01-02,0.59,10496065,"De Baarsjes - Oud-West","Entire home/apt",295,34,2020-01-02,0.58
"3868",8551961,27658042,"Westerpark","Entire home/apt",120,3,2016-02-25,0.05,27658042,"Westerpark","Entire home/apt",120,3,2016-02-25,0.05
"3869",8560237,9599929,"Oud-Oost","Private room",85,59,2020-03-07,1.31,9599929,"Oud-Oost","Private room",85,59,2020-03-07,1.28
"3870",8562459,2868130,"Bos en Lommer","Entire home/apt",107,14,2017-08-21,0.22,2868130,"Bos en Lommer","Entire home/apt",107,14,2017-08-21,0.22
"3871",8562801,5924599,"Oostelijk Havengebied - Indische Buurt","Private room",131,34,2020-02-23,0.64,5924599,"Oostelijk Havengebied - Indische Buurt","Private room",131,34,2020-02-23,0.63
"3872",8563820,3744884,"Westerpark","Entire home/apt",125,36,2019-09-18,0.58,3744884,"Westerpark","Entire home/apt",125,36,2019-09-18,0.58
"3873",8564806,43884993,"De Pijp - Rivierenbuurt","Entire home/apt",95,11,2018-05-23,0.17,43884993,"De Pijp - Rivierenbuurt","Entire home/apt",95,11,2018-05-23,0.17
"3874",8573112,2895016,"Oud-Oost","Private room",100,107,2019-11-24,1.71,2895016,"Oud-Oost","Private room",100,107,2019-11-24,1.68
"3875",8573716,44836907,"Zuid","Entire home/apt",158,1,2015-10-19,0.02,44836907,"Zuid","Entire home/apt",158,1,2015-10-19,0.02
"3876",8578108,4198054,"Oud-Oost","Entire home/apt",249,10,2019-07-19,0.19,4198054,"Oud-Oost","Entire home/apt",249,10,2019-07-19,0.19
"3877",8579704,13468912,"Watergraafsmeer","Entire home/apt",130,35,2019-05-05,0.55,13468912,"Watergraafsmeer","Entire home/apt",132,35,2019-05-05,0.55
"3878",8581083,6248265,"De Baarsjes - Oud-West","Entire home/apt",98,17,2018-09-10,0.28,6248265,"De Baarsjes - Oud-West","Entire home/apt",98,17,2018-09-10,0.27
"3879",8584764,9657860,"De Pijp - Rivierenbuurt","Entire home/apt",160,11,2020-04-01,0.18,9657860,"De Pijp - Rivierenbuurt","Entire home/apt",160,11,2020-04-01,0.18
"3880",8585470,281918,"De Baarsjes - Oud-West","Entire home/apt",145,10,2019-01-02,0.16,281918,"De Baarsjes - Oud-West","Entire home/apt",145,10,2019-01-02,0.16
"3881",8586673,10257071,"Centrum-West","Entire home/apt",119,11,2019-12-09,0.17,10257071,"Centrum-West","Entire home/apt",119,11,2019-12-09,0.17
"3882",8586795,21512484,"De Baarsjes - Oud-West","Entire home/apt",150,9,2018-01-02,0.14,21512484,"De Baarsjes - Oud-West","Entire home/apt",150,9,2018-01-02,0.14
"3883",8590437,45209241,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",147,29,2020-01-29,0.48,45209241,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",100,29,2020-01-29,0.47
"3884",8591687,20358179,"Centrum-West","Private room",99,339,2020-08-30,5.36,20358179,"Centrum-West","Private room",99,339,2020-08-30,5.28
"3885",8599501,6323770,"Slotervaart","Private room",91,11,2017-10-22,0.19,6323770,"Slotervaart","Private room",91,11,2017-10-22,0.19
"3886",8601253,1464510,"Oud-Oost","Entire home/apt",210,25,2019-05-12,0.4,1464510,"Oud-Oost","Entire home/apt",133,25,2019-05-12,0.4
"3887",8601476,19081812,"Centrum-Oost","Private room",37,4,2016-02-29,0.07,19081812,"Centrum-Oost","Private room",37,4,2016-02-29,0.07
"3888",8604221,4901980,"Centrum-Oost","Entire home/apt",95,0,NA,NA,4901980,"Centrum-Oost","Entire home/apt",95,0,NA,NA
"3889",8604798,16838987,"Centrum-Oost","Private room",70,7,2016-08-28,0.11,16838987,"Centrum-Oost","Private room",70,7,2016-08-28,0.11
"3890",8604803,45272777,"De Pijp - Rivierenbuurt","Entire home/apt",90,7,2019-09-24,0.12,45272777,"De Pijp - Rivierenbuurt","Entire home/apt",90,7,2019-09-24,0.12
"3891",8606301,3308502,"Oud-Noord","Entire home/apt",95,17,2019-06-29,0.29,3308502,"Oud-Noord","Entire home/apt",95,17,2019-06-29,0.28
"3892",8606715,45281110,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",65,5,2018-06-30,0.08,45281110,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",65,5,2018-06-30,0.08
"3893",8607603,8711187,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",150,52,2020-06-18,0.82,8711187,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",150,52,2020-06-18,0.81
"3894",8609137,44761912,"Centrum-Oost","Entire home/apt",150,3,2016-06-27,0.05,44761912,"Centrum-Oost","Entire home/apt",150,3,2016-06-27,0.05
"3895",8610793,7839991,"De Pijp - Rivierenbuurt","Entire home/apt",150,0,NA,NA,7839991,"De Pijp - Rivierenbuurt","Entire home/apt",150,0,NA,NA
"3896",8612725,3604570,"Centrum-West","Entire home/apt",185,9,2019-03-15,0.14,3604570,"Centrum-West","Entire home/apt",185,9,2019-03-15,0.14
"3897",8624407,18010257,"Bos en Lommer","Entire home/apt",115,21,2019-08-16,0.34,18010257,"Bos en Lommer","Entire home/apt",115,21,2019-08-16,0.33
"3898",8625086,10011913,"Centrum-Oost","Entire home/apt",157,19,2020-01-26,0.3,10011913,"Centrum-Oost","Entire home/apt",157,19,2020-01-26,0.3
"3899",8628820,14941618,"Zuid","Entire home/apt",110,0,NA,NA,14941618,"Zuid","Entire home/apt",110,0,NA,NA
"3900",8629015,45383935,"Oud-Oost","Entire home/apt",200,0,NA,NA,45383935,"Oud-Oost","Entire home/apt",200,0,NA,NA
"3901",8637530,11700829,"Centrum-West","Entire home/apt",225,0,NA,NA,11700829,"Centrum-West","Entire home/apt",225,0,NA,NA
"3902",8641456,23748264,"Oostelijk Havengebied - Indische Buurt","Private room",24,160,2020-10-31,2.55,23748264,"Oostelijk Havengebied - Indische Buurt","Private room",30,161,2020-12-06,2.53
"3903",8641579,15465345,"Centrum-West","Private room",58,171,2020-10-16,2.72,15465345,"Centrum-West","Private room",57,171,2020-10-16,2.68
"3904",8642036,15465345,"Centrum-West","Private room",105,276,2020-09-04,4.47,15465345,"Centrum-West","Private room",99,276,2020-09-04,4.4
"3905",8642711,6275649,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",130,5,2018-05-09,0.1,6275649,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",130,5,2018-05-09,0.09
"3906",8642796,5280794,"De Baarsjes - Oud-West","Entire home/apt",599,7,2019-09-24,0.25,5280794,"De Baarsjes - Oud-West","Entire home/apt",599,7,2019-09-24,0.24
"3907",8644656,32400196,"Centrum-Oost","Entire home/apt",150,38,2020-01-26,0.63,32400196,"Centrum-Oost","Entire home/apt",150,38,2020-01-26,0.62
"3908",8645335,45445988,"Oud-Oost","Private room",110,89,2020-02-16,1.41,45445988,"Oud-Oost","Private room",110,89,2020-02-16,1.39
"3909",8648306,19724990,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",250,3,2019-09-11,0.05,19724990,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",250,3,2019-09-11,0.05
"3910",8650253,333463,"Westerpark","Entire home/apt",76,50,2020-08-30,0.81,333463,"Westerpark","Entire home/apt",76,50,2020-08-30,0.8
"3911",8650287,92194,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",139,12,2019-08-18,0.19,92194,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",139,12,2019-08-18,0.19
"3912",8650747,27260479,"Westerpark","Entire home/apt",120,8,2016-10-03,0.13,27260479,"Westerpark","Entire home/apt",120,8,2016-10-03,0.13
"3913",8657220,2963123,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",235,14,2019-08-23,0.25,2963123,"Oostelijk Havengebied - Indische Buurt","Entire home/apt",235,14,2019-08-23,0.25
"3914",8660262,15905757,"De Pijp - Rivierenbuurt","Private room",95,250,2020-09-14,3.95,15905757,"De Pijp - Rivierenbuurt","Private room",95,250,2020-09-14,3.89
"3915",8660698,45507360,"De Pijp - Rivierenbuurt","Private room",95,324,2020-09-13,5.14,45507360,"De Pijp - Rivierenbuurt","Private room",95,324,2020-09-13,5.07
"3916",8662759,41285605,"IJburg - Zeeburgereiland","Entire home/apt",90,7,2019-06-23,0.11,41285605,"IJburg - Zeeburgereiland","Entire home/apt",90,7,2019-06-23,0.11
"3917",8663020,45515352,"Buitenveldert - Zuidas","Entire home/apt",65,1,2018-11-22,0.04,45515352,"Buitenveldert - Zuidas","Entire home/apt",65,1,2018-11-22,0.04
"3918",8666722,2610167,"De Pijp - Rivierenbuurt","Entire home/apt",107,3,2015-11-10,0.05,2610167,"De Pijp - Rivierenbuurt","Entire home/apt",107,3,2015-11-10,0.05
"3919",8675811,11714074,"Noord-Oost","Entire home/apt",80,0,NA,NA,11714074,"Noord-Oost","Entire home/apt",80,0,NA,NA
"3920",8677142,373226,"Centrum-West","Entire home/apt",150,12,2019-05-28,0.22,373226,"Centrum-West","Entire home/apt",150,12,2019-05-28,0.22
"3921",8680699,45587372,"Centrum-West","Private room",121,0,NA,NA,45587372,"Centrum-West","Private room",158,0,NA,NA
"3922",8681096,45587372,"Centrum-West","Private room",158,0,NA,NA,45587372,"Centrum-West","Private room",158,0,NA,NA
"3923",8681273,45588903,"Bos en Lommer","Entire home/apt",200,80,2020-03-08,1.27,45588903,"Bos en Lommer","Entire home/apt",200,80,2020-03-08,1.25
"3924",8693265,45641998,"Zuid","Entire home/apt",160,59,2020-11-26,0.96,45641998,"Zuid","Entire home/apt",150,60,2020-12-21,0.96
"3925",8693789,19588958,"Centrum-Oost","Private room",155,69,2019-07-23,1.12,19588958,"Centrum-Oost","Private room",155,69,2019-07-23,1.1
"3926",8694687,8956501,"Westerpark","Private room",74,409,2020-08-09,6.61,8956501,"Westerpark","Private room",92,409,2020-08-09,6.51
"3927",8699885,39154347,"De Baarsjes - Oud-West","Entire home/apt",79,9,2016-08-16,0.15,39154347,"De Baarsjes - Oud-West","Entire home/apt",79,9,2016-08-16,0.15
"3928",8700800,45657684,"Westerpark","Entire home/apt",100,20,2020-01-02,0.44,45657684,"Westerpark","Entire home/apt",100,20,2020-01-02,0.43
"3929",8706862,31137920,"De Pijp - Rivierenbuurt","Entire home/apt",305,52,2020-01-03,0.84,31137920,"De Pijp - Rivierenbuurt","Entire home/apt",305,52,2020-01-03,0.83
